,Gene Name,#PE = 1,#PE = 2,#PE = 3,#PE = 4,#PE = 5
16063,PRKAA1 ,1,0,2,0,0
16064,PPP2R5C ,5,0,0,0,0
16065,THRAP3 ,3,0,0,0,0
16066,DHRS4 ,7,0,0,0,0
16067,GNRHR ,0,1,0,0,0
16068,IFI35 ,0,0,1,0,0
16069,LOC102162930 ,0,0,1,0,0
16070,DDR2 ,0,0,0,3,0
16071,LOC110259195 ,0,0,1,0,0
16072,TASL ,0,0,0,1,0
16073,ASTL ,0,0,0,1,0
16074,HYKK ,0,0,0,1,0
16075,LOC100152428 ,0,0,0,4,0
16076,COL4A3 ,0,0,0,1,0
16077,CCDC80 ,0,0,0,2,0
16078,CETN3 ,0,0,0,4,0
16079,NIM1K ,0,0,1,0,0
16080,NEXN ,6,0,0,0,0
16081,SLC25A35 ,7,0,0,0,0
16082,MLLT10 ,0,0,0,5,0
16083,EPHA3 ,0,1,0,3,0
16084,GOSR1 ,0,0,6,0,0
16085,DNMT1 ,0,0,4,0,0
16086,ADIPOQ ,3,0,0,0,0
16087,SPATS1 ,0,0,0,3,0
16088,LOC100153719 ,0,0,1,0,0
16089,GLIPR2 ,4,0,0,1,0
16090,TPM2 ,5,0,0,0,0
16091,GADD45GIP1 ,1,0,0,0,0
16092,MTRF1 ,0,0,1,0,0
16093,NRSN1 ,0,0,0,1,0
16094,CYP4F22 ,0,0,1,0,0
16095,HS6ST2 ,0,0,2,0,0
16096,POGK ,0,1,0,0,0
16097,GINM1 ,0,0,0,1,0
16098,GET4 ,2,0,0,0,0
16099,NFKBIA ,1,0,0,0,0
16100,RUNX1T1 ,0,0,4,0,0
16101,SCUBE2 ,0,0,0,3,0
16102,USP15 ,2,0,1,1,0
16103,CDKAL1 ,0,0,4,2,0
16104,LYRM4 ,0,0,0,2,0
16105,MBNL1 ,0,0,0,9,0
16106,CLN6 ,8,0,0,0,0
16107,KCNB2 ,1,0,0,0,0
16108,BTBD1 ,0,0,0,2,0
16109,MYBPC1 ,8,0,0,1,0
16110,SNX30 ,0,0,4,0,0
16111,DCBLD2 ,0,0,0,2,0
16112,HS3ST5 ,0,0,1,0,0
16113,COL21A1 ,3,0,0,0,0
16114,TMEM33 ,1,0,0,0,0
16115,STAC2 ,4,0,0,0,0
16116,MIF ,1,0,0,0,0
16117,LOC110259471 ,0,0,1,0,0
16118,PHF12 ,0,0,0,3,0
16119,SLC16A11 ,0,0,0,2,0
16120,ARFGAP1 ,0,0,0,5,0
16121,GFY ,0,0,0,1,0
16122,ANKFN1 ,0,0,0,5,0
16123,CPNE1 ,5,0,0,0,0
16124,CAT ,3,0,0,0,0
16125,NFKBIZ ,0,0,0,5,0
16126,ZNF263 ,0,0,0,2,0
16127,GSTZ1 ,7,0,0,0,0
16128,IFT22 ,3,0,0,0,0
16129,PGAP2 ,0,0,7,0,0
16130,RIPK2 ,0,1,0,0,0
16131,CFAP410 ,0,0,0,1,0
16132,SMYD1 ,4,0,0,0,0
16133,PRPF39 ,0,0,0,3,0
16134,SEC23B ,3,0,0,0,0
16135,ARHGAP27 ,0,0,0,2,0
16136,C13H3ORF70 ,0,0,1,0,0
16137,BEST1 ,1,0,2,0,0
16138,RANGRF ,1,0,0,0,0
16139,MNS1 ,0,0,2,0,0
16140,SLC38A9 ,0,0,0,3,0
16141,LOC100511211 ,0,0,1,0,0
16142,INF2 ,0,0,0,1,0
16143,LRRC18 ,0,0,0,1,0
16144,THRB ,0,0,7,0,0
16145,NXT1 ,0,0,0,1,0
16146,FAM83G ,0,0,1,0,0
16147,PANK4 ,3,0,0,0,0
16148,TLR3 ,0,2,3,0,0
16149,ZNF12 ,0,0,0,4,0
16150,ERC2 ,0,0,0,2,0
16151,LOC100156775 ,0,0,0,1,0
16152,FBRSL1 ,0,0,0,3,0
16153,ATP8B4 ,0,0,2,0,0
16154,GMPS ,6,0,0,0,0
16155,PIGF ,0,0,2,0,0
16156,MAB21L1 ,0,0,0,1,0
16157,RASD2 ,0,0,0,2,0
16158,PPHLN1 ,0,0,0,6,0
16159,MAP2K2 ,4,0,0,0,0
16160,RIBC1 ,0,0,4,0,0
16161,LCE5A ,0,0,1,0,0
16162,MAN1B1 ,0,0,1,0,0
16163,AMD1 ,0,0,2,0,0
16164,CYP2G2 ,0,0,1,0,0
16165,SHCBP1L ,0,0,0,1,0
16166,RMI2 ,0,0,0,1,0
16167,FILIP1L ,0,0,0,3,0
16168,OPRM1 ,0,1,3,0,0
16169,ARL5B ,0,0,2,0,0
16170,HPS3 ,0,1,0,2,0
16171,PLEKHG3 ,0,0,0,6,0
16172,ST6GALNAC6 ,0,0,1,1,0
16173,MARF1 ,0,0,0,3,0
16174,WDR82 ,1,0,0,0,0
16175,TMEM39B ,0,0,3,0,0
16176,LOC100153094 ,1,0,2,0,0
16177,ZNF146 ,0,0,0,2,0
16178,DIPK1C ,0,0,1,1,0
16179,TMEM132D ,0,0,1,0,0
16180,KCNG2 ,0,0,0,1,0
16181,ADPRH ,0,0,2,0,0
16182,LOC110261288 ,0,0,0,1,0
16183,CHD3 ,6,0,0,1,0
16184,LOC100520547 ,0,0,1,0,0
16185,CYP4A25 ,0,1,0,0,0
16186,DENND3 ,0,0,0,1,0
16187,MTARC1 ,2,0,0,0,0
16188,ZNF181 ,0,0,0,3,0
16189,MGAT1 ,1,0,0,0,0
16190,PAGE4 ,0,0,1,0,0
16191,LYPLAL1 ,0,0,5,0,0
16192,SMIM34A ,0,0,0,1,0
16193,SPNS1 ,0,0,0,2,0
16194,CABS1 ,0,0,0,1,0
16195,RNF145 ,0,0,0,2,0
16196,OR10S1 ,0,0,0,1,0
16197,CD180 ,0,1,0,0,0
16198,KLHL34 ,0,0,0,1,0
16199,TMEM251 ,0,1,1,0,0
16200,ERBB4 ,0,0,0,5,0
16201,CFAP157 ,0,0,1,0,0
16202,VPS36 ,6,0,0,0,0
16203,KDM2A ,0,0,0,3,0
16204,FILIP1 ,0,0,0,3,0
16205,DGAT1 ,3,0,0,0,0
16206,SPRED2 ,0,0,0,4,0
16207,ABRA ,0,1,0,1,0
16208,RGS5 ,0,1,0,1,0
16209,USP44 ,0,0,1,0,0
16210,PALB2 ,0,0,0,3,0
16211,POLDIP3 ,8,0,0,0,0
16212,ZNF572 ,0,0,0,3,0
16213,RIOK2 ,0,0,1,0,0
16214,KCTD15 ,0,0,0,2,0
16215,AATF ,0,0,3,0,0
16216,MCFD2 ,3,0,0,1,0
16217,SLC25A41 ,0,0,1,0,0
16218,IGFBP1 ,0,1,1,0,0
16219,LPCAT4 ,0,0,0,7,0
16220,SMC4 ,7,0,1,0,0
16221,ELOVL3 ,0,1,0,0,0
16222,C16H5ORF49 ,0,0,0,1,0
16223,STRBP ,7,0,0,0,0
16224,GIPR ,0,0,0,3,0
16225,PPIB ,1,0,0,0,0
16226,ZFYVE16 ,0,0,0,1,0
16227,TRIM32 ,1,0,0,0,0
16228,ALDH8A1 ,2,0,0,0,0
16229,LRRN2 ,0,0,0,1,0
16230,CLCN5 ,0,1,0,0,0
16231,LOC102162791 ,0,0,0,1,0
16232,SLC9A6 ,2,0,0,0,0
16233,ARMC5 ,0,0,0,3,0
16234,MSANTD1 ,0,0,0,1,0
16235,CCDC81 ,0,0,0,3,0
16236,FAM110D ,0,0,2,0,0
16237,SLC35A3 ,7,0,0,0,0
16238,CREG1 ,2,0,0,0,0
16239,LOC100157439 ,0,0,1,0,0
16240,CSPG5 ,0,0,0,3,0
16241,LRTM1 ,0,0,0,1,0
16242,DCAKD ,3,0,0,0,0
16243,RUNX3 ,0,0,0,2,0
16244,ZNF674 ,0,0,0,4,0
16245,CAMK2D ,0,1,7,1,0
16246,MSH5 ,0,0,3,0,0
16247,USP46 ,0,0,0,3,0
16248,RCCD1 ,0,0,0,2,0
16249,ADGRA3 ,0,0,2,0,0
16250,PLXNC1 ,0,1,2,1,0
16251,SLC16A8 ,0,0,1,0,0
16252,SOX5 ,0,0,0,6,0
16253,ZP2 ,0,1,0,1,0
16254,AHCYL1 ,5,0,0,0,0
16255,PPFIA2 ,5,0,0,0,0
16256,HGF ,0,0,1,2,0
16257,PASK ,0,0,1,5,0
16258,LOC100512905 ,0,0,0,2,0
16259,IL11RA ,0,0,2,0,0
16260,STEAP4 ,1,0,0,0,0
16261,PATL1 ,3,0,0,0,0
16262,COX6A1 ,1,0,0,0,0
16263,RSPRY1 ,0,0,0,2,0
16264,ACOT8 ,1,0,0,0,0
16265,DNAH5 ,0,0,1,0,0
16266,RETN ,1,0,0,0,0
16267,LOC110257903 ,0,0,0,1,0
16268,AASDHPPT ,2,0,1,0,0
16269,SPDYA ,0,0,3,0,0
16270,CPLANE2 ,0,0,1,0,0
16271,GNRH1 ,1,0,0,0,0
16272,LOC100513843 ,0,0,1,0,0
16273,KCNK4 ,0,0,1,0,0
16274,DYNC2I1 ,0,0,0,2,0
16275,NAB1 ,0,0,2,0,0
16276,SPAG5 ,0,0,0,1,0
16277,LOC100524773 ,0,0,0,1,0
16278,WWTR1 ,0,0,0,1,0
16279,IZUMO4 ,0,0,4,0,0
16280,LOC100155678 ,0,0,1,0,0
16281,LOC102161330 ,0,0,0,1,0
16282,ATG10 ,0,0,0,3,0
16283,HSPA1B ,0,1,0,0,0
16284,INO80 ,0,0,2,0,0
16285,GAL3ST4 ,0,0,3,0,0
16286,MSLNL ,0,0,1,0,0
16287,CRYBA4 ,2,0,0,0,0
16288,NCS1 ,2,0,0,0,0
16289,CTHRC1 ,0,0,0,2,0
16290,SLC2A12 ,0,0,3,0,0
16291,UCHL1 ,2,1,0,0,0
16292,GOLGA5 ,0,0,0,2,0
16293,GGN ,0,0,0,2,0
16294,LPO ,3,0,0,0,0
16295,PLEKHF1 ,2,0,0,0,0
16296,KLHL15 ,0,0,0,2,0
16297,TAB3 ,0,0,0,6,0
16298,LOC100155397 ,0,0,0,1,0
16299,ST18 ,0,0,4,0,0
16300,BAD ,1,0,0,0,0
16301,LOC100624207 ,0,0,1,0,0
16302,LALBA ,1,0,0,0,0
16303,LOC100627241 ,0,0,0,3,0
16304,MTAP ,2,0,0,0,0
16305,SLC22A17 ,0,0,0,1,0
16306,MB ,1,0,0,0,0
16307,DTD1 ,2,0,1,0,0
16308,ARMCX1 ,0,0,2,0,0
16309,SVEP1 ,0,0,0,3,0
16310,ANLN ,6,0,0,0,0
16311,FXR1 ,9,0,0,0,0
16312,RTN4RL1 ,0,0,0,3,0
16313,GPR182 ,0,0,1,0,0
16314,HTR1B ,0,1,1,0,0
16315,ZNF683 ,0,0,0,1,0
16316,CPEB1 ,0,0,5,0,0
16317,LNP1 ,0,0,0,2,0
16318,PANK1 ,0,0,0,5,0
16319,OR6C2 ,0,0,1,0,0
16320,EIF6 ,2,0,0,0,0
16321,C7H6ORF132 ,0,0,0,1,0
16322,LRRC57 ,1,0,0,0,0
16323,LOC100518479 ,0,0,2,0,0
16324,WDR18 ,0,0,1,1,0
16325,VWA8 ,5,0,0,0,0
16326,LBP ,4,0,0,0,0
16327,FANCI ,0,0,0,4,0
16328,LOC100514232 ,0,0,1,0,0
16329,LOC100154071 ,0,0,1,0,0
16330,OR4D10 ,0,0,1,0,0
16331,SNAPC3 ,0,0,2,0,0
16332,RBM47 ,3,0,0,0,0
16333,LSMEM1 ,1,0,0,0,0
16334,BBS4 ,0,0,4,1,0
16335,PTPRA ,4,0,1,0,0
16336,NOA1 ,0,0,0,3,0
16337,LOC100511858 ,0,0,1,0,0
16338,ZNF286A ,0,0,0,5,0
16339,RASGRP3 ,0,0,3,0,0
16340,POLR2G ,2,0,1,0,0
16341,KLK13 ,0,0,0,2,0
16342,CASP1 ,7,1,0,1,0
16343,ZYG11B ,3,0,1,0,0
16344,KTN1 ,9,0,0,0,0
16345,GML ,0,0,0,1,0
16346,C2H1ORF35 ,0,0,0,1,0
16347,ADGRD2 ,0,0,1,0,0
16348,OSGIN1 ,0,0,0,2,0
16349,LIMD1 ,2,0,0,0,0
16350,CEBPZ ,0,0,1,0,0
16351,CATSPERB ,0,0,0,1,0
16352,CDC25B ,0,0,8,0,0
16353,TMEM249 ,0,0,0,1,0
16354,FOXL1 ,0,0,0,1,0
16355,PER2 ,0,0,0,3,0
16356,ACBD6 ,3,0,0,0,0
16357,CBR1 ,2,0,0,0,0
16358,CTIF ,4,0,0,0,0
16359,MAN2C1 ,4,0,0,0,0
16360,NISCH ,3,0,0,0,0
16361,AACS ,0,0,1,2,0
16362,RNF222 ,0,0,0,1,0
16363,MYO1B ,6,0,0,0,0
16364,ELMO2 ,0,0,0,3,0
16365,SETD2 ,0,0,0,1,0
16366,LOC100520342 ,0,0,0,1,0
16367,GNA12 ,0,0,1,0,0
16368,CRLF2 ,0,0,0,1,0
16369,ATP2C1 ,5,0,0,0,0
16370,TGM2 ,2,0,0,0,0
16371,UNC93B1 ,0,0,3,1,0
16372,CCL25 ,0,1,2,0,0
16373,DDX5 ,0,0,5,0,0
16374,FLOT1 ,1,0,1,0,0
16375,LUZP1 ,0,0,0,2,0
16376,CLIC4 ,2,0,0,0,0
16377,FAM186B ,0,0,0,2,0
16378,HRC ,2,0,0,0,0
16379,RPL4 ,4,1,0,0,0
16380,ERCC6L ,0,0,0,1,0
16381,RGR ,3,0,0,0,0
16382,RNF40 ,4,0,0,0,0
16383,BLOC1S3 ,0,1,0,0,0
16384,LAMP1 ,2,0,0,0,0
16385,DTNA ,5,0,0,1,0
16386,SLC37A4 ,2,0,0,0,0
16387,ARSK ,0,0,0,1,0
16388,C3ORF49 ,0,0,0,1,0
16389,COG8 ,0,0,1,0,0
16390,SLC10A4 ,0,0,1,0,0
16391,UHRF2 ,0,0,0,4,0
16392,LOC100524268 ,0,0,1,0,0
16393,OPRL1 ,0,1,2,0,0
16394,ZNF423 ,0,0,0,5,0
16395,HAVCR1 ,0,0,0,2,0
16396,ASB5 ,0,0,0,4,0
16397,IFT81 ,0,0,0,7,0
16398,PTPRK ,8,0,0,0,0
16399,MYADML2 ,0,0,0,1,0
16400,MIB1 ,0,1,0,1,0
16401,CAD ,1,0,0,0,0
16402,CEBPZOS ,0,0,0,2,0
16403,C1QTNF1 ,0,0,0,1,0
16404,LOC100156225 ,0,0,1,0,0
16405,APCDD1L ,0,0,0,1,0
16406,AQP7 ,3,0,1,0,0
16407,ELL2 ,0,0,1,0,0
16408,IFT172 ,0,0,0,2,0
16409,LOC110257703 ,0,0,0,1,0
16410,HGD ,4,0,0,0,0
16411,VAV2 ,0,0,0,5,0
16412,LOC100515533 ,0,0,2,0,0
16413,MRPS34 ,1,0,0,0,0
16414,CALCB ,0,1,3,0,0
16415,MIER2 ,0,0,0,3,0
16416,OSR2 ,0,0,0,2,0
16417,SLC31A2 ,2,0,0,0,0
16418,MICAL3 ,5,0,3,0,0
16419,S100A5 ,0,0,1,0,0
16420,DGKG ,0,0,5,0,0
16421,MYLIP ,0,0,0,1,0
16422,LOC100738909 ,0,0,1,0,0
16423,SUSD1 ,0,0,0,4,0
16424,CERS4 ,3,0,0,0,0
16425,SLC32A1 ,1,0,0,0,0
16426,FKBP10 ,2,0,0,0,0
16427,DAPK3 ,0,0,2,0,0
16428,ANAPC5 ,0,0,2,0,0
16429,BGLAP ,1,0,1,0,0
16430,TMEM9B ,5,0,0,1,0
16431,CNTF ,0,1,0,0,0
16432,KDR ,3,0,0,0,0
16433,SMYD4 ,0,0,0,3,0
16434,RTKN2 ,0,0,0,2,0
16435,LOC100157384 ,0,0,1,0,0
16436,CHRM1 ,0,1,0,0,0
16437,ABCB11 ,5,0,0,0,0
16438,SH3RF3 ,0,0,2,0,0
16439,TBC1D25 ,0,0,0,1,0
16440,CD34 ,2,0,0,1,0
16441,GPR137B ,0,0,0,2,0
16442,SPATA48 ,0,0,0,1,0
16443,PDHB ,3,0,0,0,0
16444,FGD2 ,0,0,0,2,0
16445,LOC100514909 ,0,0,0,1,0
16446,ZFP92 ,0,0,0,1,0
16447,LOC100156552 ,0,0,1,0,0
16448,CHRNA1 ,0,0,2,1,0
16449,SNTG1 ,0,0,9,1,0
16450,LOC102162678 ,0,0,1,0,0
16451,DENND10 ,0,0,2,0,0
16452,DNLZ ,0,0,0,1,0
16453,NDUFAF5 ,6,0,0,0,0
16454,NEUROD2 ,0,0,0,1,0
16455,INPP4B ,2,0,0,0,0
16456,MYCL ,0,1,0,1,0
16457,ISCU ,5,0,0,0,0
16458,ZBTB24 ,0,0,0,2,0
16459,USP12 ,0,0,0,1,0
16460,SEC13 ,6,0,0,0,0
16461,MYL1 ,7,0,0,0,0
16462,DCTN4 ,2,0,0,0,0
16463,RHBDF2 ,0,0,1,0,0
16464,DDX10 ,0,0,0,2,0
16465,GPR55 ,0,0,2,0,0
16466,TNR ,3,0,0,0,0
16467,LCN15 ,0,0,3,0,0
16468,RRAS2 ,0,0,0,2,0
16469,ZBTB16 ,0,0,0,2,0
16470,ITGB1 ,4,1,0,0,0
16471,OR1I1 ,0,0,1,0,0
16472,IFT122 ,4,0,0,0,0
16473,LOC100153340 ,0,0,1,0,0
16474,CLGN ,1,0,0,0,0
16475,CCKAR ,0,0,1,0,0
16476,MAP3K7CL ,0,0,0,1,0
16477,ARHGAP11A ,0,0,0,2,0
16478,TET1 ,0,0,1,0,0
16479,SYNC ,0,0,0,3,0
16480,HSPA4 ,4,0,0,2,0
16481,SOWAHA ,0,0,0,1,0
16482,SMAD7 ,0,1,1,0,0
16483,SPHKAP ,7,0,0,0,0
16484,RPS6 ,2,0,0,0,0
16485,PSMB6 ,2,0,0,0,0
16486,LOC110256089 ,0,0,0,1,0
16487,STX11 ,0,0,1,0,0
16488,KCNG1 ,0,0,0,1,0
16489,ANO9 ,0,0,3,0,0
16490,LOC100519759 ,0,0,1,0,0
16491,RPUSD4 ,0,0,0,1,0
16492,SERPINB7 ,0,0,2,0,0
16493,UBE2F ,0,0,9,0,0
16494,ADORA2B ,0,0,2,0,0
16495,EXOSC5 ,2,0,0,0,0
16496,UBASH3A ,0,0,0,2,0
16497,LOC100513718 ,0,0,1,0,0
16498,CYTH3 ,0,0,0,2,0
16499,BNIP5 ,0,0,0,2,0
16500,AKR1D1 ,2,0,0,0,0
16501,MMP12 ,0,0,1,0,0
16502,VPS25 ,1,0,0,0,0
16503,MEX3C ,0,0,0,1,0
16504,TTLL4 ,0,0,0,2,0
16505,B3GAT1 ,0,0,1,0,0
16506,MAPK8IP1 ,0,0,0,2,0
16507,EXTL3 ,0,0,3,0,0
16508,PFKFB4 ,0,0,6,0,0
16509,KPNA1 ,3,0,0,0,0
16510,CNTN6 ,0,0,0,1,0
16511,PANK2 ,0,0,0,3,0
16512,ARHGEF10L ,0,0,0,6,0
16513,BBS9 ,0,0,0,4,0
16514,LOC100155779 ,0,0,1,0,0
16515,KCNC1 ,0,0,0,3,0
16516,BEX4 ,0,0,1,0,0
16517,SLC5A1 ,0,1,3,0,0
16518,PRIMPOL ,0,0,4,0,0
16519,ST8SIA5 ,0,0,3,0,0
16520,PRPF31 ,3,0,0,0,0
16521,DHX29 ,4,0,1,0,0
16522,EIF1AX ,0,0,2,0,0
16523,CCDC126 ,2,0,0,0,0
16524,UBE2H ,0,0,4,1,0
16525,FOXC2 ,0,0,0,1,0
16526,R3HDML ,0,0,0,1,0
16527,SPATA4 ,0,0,0,2,0
16528,MFSD5 ,0,0,2,0,0
16529,KRT27 ,0,0,0,1,0
16530,BCAM ,6,0,0,0,0
16531,CNOT1 ,1,0,0,1,0
16532,NDRG1 ,1,0,0,0,0
16533,RSBN1L ,0,0,1,0,0
16534,MYNN ,0,2,0,1,0
16535,FKBP2 ,2,0,0,0,0
16536,LPP ,6,0,0,0,0
16537,B4GALNT1 ,0,0,1,3,0
16538,TPH2 ,0,0,1,0,0
16539,NDUFA11 ,1,0,0,0,0
16540,DCP2 ,0,0,3,0,0
16541,PDE5A ,3,0,0,0,0
16542,NNMT ,0,1,1,0,0
16543,HDDC2 ,1,0,0,0,0
16544,MMAA ,0,0,1,0,0
16545,GLRA3 ,0,0,4,0,0
16546,ANAPC4 ,0,0,2,0,0
16547,PRELP ,1,0,0,0,0
16548,SPAG11 ,0,1,0,3,0
16549,LOC110257099 ,0,0,0,1,0
16550,UBE2D1 ,0,1,3,0,0
16551,TRRAP ,5,0,0,0,0
16552,SEBOX ,0,0,0,1,0
16553,RSPH3 ,0,0,2,0,0
16554,LOC100523107 ,0,0,0,2,0
16555,LOC100514822 ,0,0,0,2,0
16556,TLX1 ,0,0,0,1,0
16557,CCDC166 ,0,0,0,1,0
16558,LOC110259135 ,0,0,2,0,0
16559,AS3MT ,2,0,0,0,0
16560,LRGUK ,0,0,0,1,0
16561,RETNLB ,0,1,0,0,0
16562,PAQR3 ,0,0,3,0,0
16563,CYP4X1 ,0,0,1,0,0
16564,PRSS48 ,0,0,0,2,0
16565,LOC100739557 ,0,0,0,1,0
16566,MAPKAP1 ,0,0,5,0,0
16567,CD48 ,2,0,0,0,0
16568,CACNA1S ,0,0,8,0,0
16569,GAS2L3 ,0,0,0,3,0
16570,RAE1 ,1,0,1,0,0
16571,CA10 ,0,0,1,0,0
16572,LOC100517285 ,0,0,0,3,0
16573,DPF3 ,6,0,0,0,0
16574,DUSP1 ,0,0,1,0,0
16575,GABBR1 ,4,0,2,0,0
16576,ADAMTS10 ,0,0,0,2,0
16577,RMDN3 ,3,0,0,0,0
16578,MRPL48 ,2,0,0,1,0
16579,SHE ,0,0,0,1,0
16580,XPR1 ,0,0,2,1,0
16581,HDAC7 ,0,0,4,0,0
16582,PMS1 ,0,0,9,0,0
16583,ADAM30 ,0,0,0,1,0
16584,S100G ,2,0,0,0,0
16585,ARX ,0,0,0,1,0
16586,CCR7 ,0,0,2,0,0
16587,LOC102158155 ,0,0,0,1,0
16588,SOST ,0,0,1,0,0
16589,WDR19 ,0,0,0,5,0
16590,PSRC1 ,0,0,0,2,0
16591,CTSB ,3,0,0,0,0
16592,C12ORF40 ,0,0,0,2,0
16593,TMUB2 ,0,0,0,3,0
16594,GRAMD1B ,10,0,0,0,0
16595,RAB36 ,0,0,0,1,0
16596,PLEKHM3 ,0,0,0,3,0
16597,RNF139 ,0,0,0,3,0
16598,SRP54 ,2,0,0,0,0
16599,LOC100517659 ,0,0,3,0,0
16600,FAM32A ,0,0,2,0,0
16601,MT-ND4L ,1,0,0,0,0
16602,VMAC ,0,0,0,1,0
16603,RBFA ,0,0,0,2,0
16604,SLC25A11 ,4,0,0,0,0
16605,LOC102167475 ,0,0,1,0,0
16606,ECT2 ,0,0,0,3,0
16607,UBE2J2 ,2,0,0,0,0
16608,CFAP20 ,0,0,0,1,0
16609,CACYBP ,3,0,0,1,0
16610,VAMP2 ,3,0,0,0,0
16611,LOC106505329 ,0,0,0,1,0
16612,SMOC1 ,0,0,0,4,0
16613,CNEP1R1 ,0,0,2,0,0
16614,CCDC28A ,0,0,0,2,0
16615,OC90 ,0,0,1,0,0
16616,NDUFAF4 ,1,0,0,0,0
16617,GNG3 ,1,0,0,0,0
16618,SUGT1 ,2,0,0,0,0
16619,IL4I1 ,3,0,0,0,0
16620,LOC100737121 ,1,0,3,0,0
16621,STPG2 ,0,0,0,1,0
16622,MYRFL ,0,0,2,0,0
16623,SPACA7 ,1,0,0,0,0
16624,RCVRN ,1,0,0,0,0
16625,UBN1 ,0,0,1,0,0
16626,UCP3 ,0,1,2,0,0
16627,NAA38 ,0,0,3,0,0
16628,CRELD1 ,1,0,0,0,0
16629,PLCD3 ,3,0,0,0,0
16630,SDHA ,4,0,0,0,0
16631,LOC100526160 ,0,0,1,0,0
16632,PML ,4,0,0,0,0
16633,PTCD3 ,9,0,0,0,0
16634,LVRN ,3,0,0,0,0
16635,TSTD2 ,0,0,0,4,0
16636,MILR1 ,0,0,0,3,0
16637,ETV2 ,0,0,1,0,0
16638,XIAP ,1,0,0,0,0
16639,ABRAXAS2 ,1,0,0,0,0
16640,DTX3L ,0,0,2,0,0
16641,C6H19ORF54 ,0,0,1,0,0
16642,KCNJ13 ,1,0,0,0,0
16643,IQGAP1 ,1,0,0,2,0
16644,DDA1 ,2,0,0,0,0
16645,LOC102163847 ,0,0,1,0,0
16646,LENG1 ,0,0,0,1,0
16647,SNRPC ,4,0,0,0,0
16648,STK36 ,0,0,0,1,0
16649,ZNF354B ,0,0,0,1,0
16650,ADAMTS19 ,0,0,0,1,0
16651,LOC110260835 ,0,0,0,1,0
16652,BRF2 ,0,0,1,0,0
16653,SLC17A5 ,0,0,0,3,0
16654,PBX2 ,0,0,2,0,0
16655,ORMDL1 ,0,0,1,0,0
16656,LOC100522263 ,0,0,1,0,0
16657,LOC100525027 ,0,0,0,1,0
16658,KLHL42 ,0,0,0,2,0
16659,SMC1B ,0,0,3,0,0
16660,LOC100737069 ,0,0,1,0,0
16661,PAMR1 ,0,0,0,4,0
16662,CANT1 ,0,0,0,1,0
16663,TMEM132A ,0,0,1,0,0
16664,MAN1A1 ,1,0,2,0,0
16665,ARHGAP32 ,4,0,0,0,0
16666,SIDT2 ,0,0,4,0,0
16667,WNT10B ,0,0,2,0,0
16668,C8H4ORF19 ,0,0,0,1,0
16669,GTF3C2 ,0,0,0,1,0
16670,AHSP ,1,0,0,0,0
16671,DENND2C ,0,0,0,2,0
16672,EMILIN2 ,1,0,0,0,0
16673,TRAV36DV7 ,0,0,0,1,0
16674,BMP15 ,0,1,0,0,0
16675,P2RY1 ,0,0,1,0,0
16676,DENR ,1,0,0,0,0
16677,GBA3 ,4,0,0,0,0
16678,APH1B ,0,0,3,0,0
16679,LPCAT3 ,2,0,0,0,0
16680,MED11 ,0,0,2,0,0
16681,LOC110259738 ,0,0,1,0,0
16682,LOC102166816 ,0,0,1,0,0
16683,LOC106508962 ,0,0,0,1,0
16684,ADCY1 ,0,0,1,0,0
16685,ARHGAP9 ,0,0,0,3,0
16686,LRRC69 ,0,0,0,2,0
16687,AOAH ,3,0,0,0,0
16688,PNO1 ,0,0,1,0,0
16689,ZBTB8A ,0,0,0,1,0
16690,MADCAM1 ,0,3,0,0,0
16691,SNX25 ,0,0,0,1,0
16692,PLXDC1 ,0,0,3,0,0
16693,CPN2 ,1,0,0,0,0
16694,COG3 ,4,0,1,0,0
16695,MSL1 ,0,0,0,4,0
16696,KIF23 ,0,0,4,0,0
16697,IL17REL ,0,0,0,2,0
16698,MOCS1 ,0,0,2,0,0
16699,SLC22A23 ,0,0,0,3,0
16700,JADE1 ,0,0,0,6,0
16701,NIPSNAP2 ,7,0,0,0,0
16702,TBC1D2 ,0,0,0,2,0
16703,RIC1 ,0,0,0,6,0
16704,ZBTB5 ,0,0,0,3,0
16705,FAM187B ,0,0,1,0,0
16706,REEP5 ,5,0,0,0,0
16707,LOC110258128 ,0,0,1,0,0
16708,CCDC77 ,0,0,0,1,0
16709,STARD13 ,0,0,0,1,0
16710,DDX6 ,4,0,0,0,0
16711,CDKN1C ,0,0,2,0,0
16712,ADAP1 ,0,0,0,3,0
16713,CFB ,4,0,1,0,0
16714,PHACTR3 ,0,0,4,0,0
16715,ADAMTS17 ,0,0,0,3,0
16716,HTT ,4,0,0,0,0
16717,PPP1R1C ,0,0,1,0,0
16718,LIPE ,1,1,2,0,0
16719,RPS6KB1 ,0,0,4,1,0
16720,SCMH1 ,0,0,7,0,0
16721,FSCN1 ,1,0,0,0,0
16722,CSF2RB ,0,0,0,2,0
16723,SHC2 ,0,0,0,1,0
16724,LTO1 ,0,0,0,2,0
16725,DKKL1 ,0,0,0,1,0
16726,TBC1D24 ,3,0,0,0,0
16727,CEND1 ,1,0,0,0,0
16728,INSYN2A ,0,0,0,2,0
16729,PRKCH ,0,0,1,1,0
16730,DNAJB1 ,2,0,0,0,0
16731,NCDN ,0,0,1,0,0
16732,RBPJ ,0,1,6,0,0
16733,PDLIM5 ,5,0,0,0,0
